gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000172818.9,OVOL1,-6.563290096519948,NA,5.2633307703551594e-11,0.16370125113791642,NA,NA,NA,2,2,2
ENSG00000168477.17,TNXB,6.358893871307372,NA,2.032117412399837e-10,0.0005239496223694285,NA,NA,NA,1,1,1
ENSG00000258366.7,RTEL1,-5.97599172592163,NA,2.2869460764622967e-09,0.004368984564300919,NA,NA,NA,1,1,1
ENSG00000186226.8,LCE1E,5.865116141139694,NA,4.4881843081983296e-09,9.764568696889301e-08,NA,NA,NA,2,2,2
ENSG00000254470.2,AP5B1,-5.845250111262196,NA,5.058077087879272e-09,0.03111718589983809,NA,NA,NA,2,2,2
ENSG00000213654.9,GPSM3,-5.406472206115722,NA,6.427819645813319e-08,9.004912820656088e-05,NA,NA,NA,1,1,1
ENSG00000151327.12,FAM177A1,5.364554108265901,NA,8.114943175555533e-08,0.04952711738967777,NA,NA,NA,3,3,3
ENSG00000204314.10,PRRT1,-5.314679145812987,NA,1.068454217272045e-07,0.0008715970756288272,NA,NA,NA,1,1,1
ENSG00000113520.10,IL4,5.127352248383425,NA,2.9384542324549987e-07,0.04722501087993053,NA,NA,NA,2,2,2
ENSG00000197084.5,LCE1C,5.111813545227052,NA,3.190806823133936e-07,1.0241722411286086e-05,NA,NA,NA,1,1,1
ENSG00000204308.7,RNF5,4.999437921559721,NA,5.749768003564083e-07,0.17996085532887346,NA,NA,NA,3,3,3
ENSG00000204301.6,NOTCH4,4.954426836048419,NA,7.254380563454462e-07,0.31354766072509066,NA,NA,NA,2,2,2
ENSG00000100890.15,KIAA0391,4.853291511535645,NA,1.2142899198896289e-06,0.0534039677870269,NA,NA,NA,1,1,1
ENSG00000131323.14,TRAF3,4.449614035296687,NA,8.60247445570101e-06,0.07657907363349738,NA,NA,NA,3,3,3
ENSG00000162366.7,PDZK1IP1,4.328791949469739,NA,1.499294846936377e-05,0.002467440918543774,NA,NA,NA,2,2,2
ENSG00000118369.12,USP35,4.327394008636475,NA,1.5088391215618152e-05,0.00012385421026240946,NA,NA,NA,1,1,1
ENSG00000068120.14,COASY,-4.3081464767456055,NA,1.6462835033366037e-05,0.00020683797386065718,NA,NA,NA,1,1,1
ENSG00000163606.10,CD200R1,4.292220814139349,NA,1.7689489944949313e-05,0.012304231148785752,NA,NA,NA,2,2,2
ENSG00000168685.14,IL7R,4.252495765686035,NA,2.1140121505526368e-05,0.0017768647908723908,NA,NA,NA,1,2,2
ENSG00000143520.6,FLG2,-4.24922752380371,NA,2.1450895713975335e-05,0.0002279939682781307,NA,NA,NA,1,1,1
ENSG00000159352.15,PSMD4,4.178243293433694,NA,2.937693178530329e-05,0.00025033926219177657,NA,NA,NA,2,2,2
ENSG00000092020.10,PPP2R3C,4.150179536643585,NA,3.322145914057635e-05,0.17797715558930244,NA,NA,NA,2,2,2
ENSG00000204520.12,MICA,4.0724696803130875,NA,4.651725706574439e-05,0.05618468217523352,NA,NA,NA,2,2,2
ENSG00000177469.12,PTRF,-4.05621891578252,NA,4.9873517377475004e-05,0.004025061639690417,NA,NA,NA,2,2,2
ENSG00000164691.16,TAGAP,-4.054382862970946,NA,5.026683078921473e-05,0.008099817134794955,NA,NA,NA,2,2,2
ENSG00000204538.3,PSORS1C2,-3.9737994670867924,NA,7.073512382939686e-05,0.0075453045128195985,NA,NA,NA,1,1,1
ENSG00000103591.12,AAGAB,-3.9406359195709233,NA,8.126588864617188e-05,0.004899141893273565,NA,NA,NA,1,1,1
ENSG00000103599.19,IQCH,3.940635919570923,NA,8.12658886461721e-05,0.018946362533469714,NA,NA,NA,1,1,1
ENSG00000197375.12,SLC22A5,3.938619196251622,NA,8.19518786759293e-05,0.3106905766694393,NA,NA,NA,3,3,3
ENSG00000204305.13,AGER,-3.9108443327005324,NA,9.197403781388841e-05,0.051227404038155525,NA,NA,NA,2,2,2
ENSG00000240065.7,PSMB9,3.8642065525054936,NA,0.00011145088418214675,0.008358903452116486,NA,NA,NA,1,1,1
ENSG00000161298.17,ZNF382,-3.8624873161315914,NA,0.00011223839442425337,0.01590232832502342,NA,NA,NA,1,1,1
ENSG00000197070.13,ARRDC1,3.848510026931763,NA,0.0001188384336656139,0.0206109912758345,NA,NA,NA,1,1,1
ENSG00000143536.7,CRNN,3.7754044532775874,NA,0.0001597482497427779,0.0035512252799942004,NA,NA,NA,1,1,1
ENSG00000241794.1,SPRR2A,3.7065602634534884,NA,0.00021009326204752532,0.00010041009014883856,NA,NA,NA,2,2,2
ENSG00000168394.10,TAP1,-3.6674878597259526,NA,0.0002449451765157429,0.00045559418957496535,NA,NA,NA,1,1,1
ENSG00000143434.15,SEMA6C,3.611282587051392,NA,0.00030468644785866197,0.003717411699574532,NA,NA,NA,1,1,1
ENSG00000181381.13,DDX60L,3.5923597812652583,NA,0.0003276969903587218,0.004555745208894064,NA,NA,NA,1,1,1
ENSG00000276529.1,AP001505.10,3.5831601619720455,NA,0.0003394623205348141,0.10660734068793322,NA,NA,NA,1,1,1
ENSG00000172965.14,MIR4435-2HG,3.5662298468305518,NA,0.00036215377084220657,0.014930050903538654,NA,NA,NA,2,2,2
ENSG00000197536.11,C5orf56,-3.547164916992187,NA,0.0003894007520416741,0.017668853851818073,NA,NA,NA,1,1,1
ENSG00000182885.16,ADGRG3,-3.535741184845844,NA,0.00040663286693378125,0.006382205141670429,NA,NA,NA,2,2,2
ENSG00000203785.8,SPRR2E,-3.528932985825572,NA,0.0004172387735577178,2.5569709842024727e-06,NA,NA,NA,2,2,2
ENSG00000196220.15,SRGAP3,-3.518663167953491,NA,0.00043372700606757306,0.011035398216180043,NA,NA,NA,1,1,1
ENSG00000186088.15,GSAP,-3.496679512474953,NA,0.0004710874187625889,0.23656742781621043,NA,NA,NA,2,2,2
ENSG00000072682.18,P4HA2,-3.491578210979291,NA,0.00048017586108106377,0.040519182853248056,NA,NA,NA,2,2,2
ENSG00000065000.15,AP3D1,3.484889288667988,NA,0.0004923407053008497,0.054822765863577747,NA,NA,NA,2,2,2
ENSG00000205089.7,CCNI2,3.4817050347713563,NA,0.000498232184348027,0.030243402423675406,NA,NA,NA,2,2,2
ENSG00000204267.13,TAP2,-3.475049865956473,NA,0.0005107583960357402,0.066853918057716,NA,NA,NA,3,3,3
ENSG00000163216.6,SPRR2D,-3.4309163093566895,NA,0.0006015461562909992,7.505819514956861e-06,NA,NA,NA,1,1,1
ENSG00000160256.12,FAM207A,-3.4153333866629914,NA,0.0006370398882411125,0.017686335723809204,NA,NA,NA,2,2,2
ENSG00000169469.8,SPRR1B,3.409093856811524,NA,0.0006517905083947039,0.011216824353351997,NA,NA,NA,1,1,1
ENSG00000154548.8,SRSF12,-3.3659270663353076,NA,0.0007628687590196832,0.06663513063764463,NA,NA,NA,2,2,2
ENSG00000168661.14,ZNF30,3.3442353515722947,NA,0.0008250970924846795,0.007369433785578678,NA,NA,NA,2,2,2
ENSG00000093010.13,COMT,-3.32041987316361,NA,0.000898821562315025,0.0684651885113347,NA,NA,NA,2,2,2
ENSG00000158806.13,NPM2,-3.315732265916267,NA,0.0009140335070893792,0.035118234723654905,NA,NA,NA,2,2,2
ENSG00000166961.14,MS4A15,-3.3144917488098145,NA,0.0009180988946130581,4.389012978954495e-09,NA,NA,NA,1,1,1
ENSG00000168234.12,TTC39C,3.302829995136704,NA,0.0009571439591131033,0.05847797964355652,NA,NA,NA,2,2,2
ENSG00000139977.13,NAA30,3.2977185249328613,NA,0.0009747379369134998,0.0008359365532696733,NA,NA,NA,1,1,1
ENSG00000146281.5,PM20D2,-3.2811393737792964,NA,0.0010338864195915448,0.16368828516847284,NA,NA,NA,1,1,1
ENSG00000112234.8,FBXL4,3.2546968460083003,NA,0.0011351346391196082,0.0006579956684110417,NA,NA,NA,1,1,1
ENSG00000127528.5,KLF2,3.252872228622437,NA,0.0011424485538560525,7.96625104144758e-06,NA,NA,NA,1,1,1
ENSG00000179979.8,CRIPAK,-3.2509555245372543,NA,0.0011501784896023352,1.4934662189644814,NA,NA,NA,4,4,4
ENSG00000141446.10,ESCO1,3.2355780601501465,NA,0.0012139668702820894,0.002863218364340154,NA,NA,NA,1,1,1
ENSG00000198822.10,GRM3,-3.2289687347561182,NA,0.0012423747640019501,0.00018091486286739503,NA,NA,NA,2,2,2
ENSG00000117602.11,RCAN3,-3.2180005296757126,NA,0.0012908757947827586,0.05584488571666872,NA,NA,NA,2,2,2
ENSG00000141316.12,SPACA3,-3.2154369354248047,NA,0.0013024610948838306,0.0001904847572935481,NA,NA,NA,1,1,1
ENSG00000184361.12,SPATA32,3.1878364675899955,NA,0.0014334157941567366,0.08167378534478746,NA,NA,NA,2,2,2
ENSG00000100902.10,PSMA6,-3.169976949691773,NA,0.001524510308279407,7.70437668217467e-06,NA,NA,NA,1,1,1
ENSG00000270105.1,RP11-326C3.14,3.1615681648254395,NA,0.0015692208604968965,0.044071850500544456,NA,NA,NA,1,1,1
ENSG00000188761.11,BCL2L15,-3.159350633621216,NA,0.0015812112861352961,0.004448987393529925,NA,NA,NA,1,1,1
ENSG00000185920.15,PTCH1,3.154401950198946,NA,0.0016082741020636844,0.02083201100086809,NA,NA,NA,2,2,2
ENSG00000185885.15,IFITM1,-3.154035568237305,NA,0.001610294586105093,0.003222246950375567,NA,NA,NA,1,1,1
ENSG00000166886.12,NAB2,3.1499102115631104,NA,0.0016332064808145233,0.004932156553724824,NA,NA,NA,1,1,1
ENSG00000243156.7,MICAL3,3.1423323154449463,NA,0.0016760768682633283,0.04413234698350887,NA,NA,NA,1,1,1
ENSG00000164924.17,YWHAZ,-3.128614255616815,NA,0.0017563271288119344,0.1188760539283572,NA,NA,NA,2,2,2
ENSG00000189046.10,ALKBH2,-3.126722520618514,NA,0.001767666772299921,0.0005856246782475959,NA,NA,NA,2,2,2
ENSG00000183484.11,GPR132,3.1240043640136714,NA,0.0017840781069611612,0.001626031114210465,NA,NA,NA,1,1,1
ENSG00000134262.12,AP4B1,3.116359233856201,NA,0.0018309907322586756,0.011907258999014991,NA,NA,NA,1,1,1
ENSG00000143375.14,CGN,-3.108148248615525,NA,0.00188263605183078,5.1882273605092456e-05,NA,NA,NA,2,2,2
ENSG00000101216.10,GMEB2,-3.1056182384490967,NA,0.001898816891579242,0.04287141973224973,NA,NA,NA,1,1,1
ENSG00000080298.15,RFX3,3.104233264923096,NA,0.0019077285796348076,0.0004305883060011795,NA,NA,NA,1,1,1
ENSG00000112972.14,HMGCS1,3.0992713498236086,NA,0.0019399725434413834,0.0011876223406762916,NA,NA,NA,2,2,2
ENSG00000146285.13,SCML4,3.078219881694742,NA,0.0020824120194686342,0.02249093212889326,NA,NA,NA,2,2,2
ENSG00000132823.10,OSER1,3.072216185308684,NA,0.002124757808959791,0.04806955145400024,NA,NA,NA,2,2,2
ENSG00000176396.10,EID2,-3.063303232192993,NA,0.0021890811505965047,0.00016731049627877783,NA,NA,NA,1,1,1
ENSG00000187741.14,FANCA,-3.0587720870971675,NA,0.0022224615871940957,0.026730647797982007,NA,NA,NA,1,1,1
ENSG00000100578.14,KIAA0586,-3.0579645633697514,NA,0.00222845926826533,0.000847648718882357,NA,NA,NA,1,1,1
ENSG00000073150.13,PANX2,3.0547411070690487,NA,0.002252548751866747,0.00625788834104308,NA,NA,NA,2,2,2
ENSG00000135541.20,AHI1,-3.049702750166634,NA,0.0022906795913138706,0.42687163132993783,NA,NA,NA,2,2,2
ENSG00000168918.13,INPP5D,3.040925979614258,NA,0.002358518046067509,0.0014982380338635975,NA,NA,NA,1,1,1
ENSG00000147604.13,RPL7,-3.0327298641204834,NA,0.0024235244215077057,0.0007196678811728685,NA,NA,NA,1,1,1
ENSG00000253710.2,ALG11,3.0312676429748535,NA,0.0024352927635432685,0.055905890032868874,NA,NA,NA,1,1,1
ENSG00000143228.12,NUF2,-3.029474049615047,NA,0.0024497994889252665,0.009927859936063339,NA,NA,NA,2,2,2
ENSG00000131437.15,KIF3A,-3.016716241836548,NA,0.002555288886549625,0.0005787179459334651,NA,NA,NA,1,1,1
ENSG00000147485.12,PXDNL,2.9949726543270474,NA,0.0027446944713711,0.007644619326803525,NA,NA,NA,2,2,2
ENSG00000121966.6,CXCR4,-2.99127721786499,NA,0.002778131659017481,1.4116538344777866e-05,NA,NA,NA,1,1,1
ENSG00000110717.12,NDUFS8,-2.9874961376190186,NA,0.0028127284886108805,0.003291737227196093,NA,NA,NA,1,1,1
ENSG00000204351.11,SKIV2L,-2.9824060755599504,NA,0.002859923865182355,0.130462052001837,NA,NA,NA,2,2,2
ENSG00000164402.13,SEPT8,2.9768413447155777,NA,0.0029123467894628724,0.017821830515074192,NA,NA,NA,2,2,2
ENSG00000136478.7,TEX2,2.9697101610050214,NA,0.002980808418408236,0.001401338082160311,NA,NA,NA,2,2,2
ENSG00000111752.10,PHC1,-2.9676673412322994,NA,0.0030006889298896623,0.002626782703355797,NA,NA,NA,1,1,1
ENSG00000143631.10,FLG,-2.9638168811798096,NA,0.0030384904093988564,0.0068909386781968686,NA,NA,NA,1,1,1
ENSG00000180871.7,CXCR2,-2.9619493484497066,NA,0.0030569806867387027,0.005192489481485385,NA,NA,NA,1,1,1
ENSG00000159387.7,IRX6,-2.9616758823394775,NA,0.003059696847477145,0.0013742808578679007,NA,NA,NA,1,1,1
ENSG00000172006.11,ZNF554,-2.9609134197235107,NA,0.0030672815190285288,0.15092991357981336,NA,NA,NA,1,1,1
ENSG00000228126.1,FALEC,2.9607148606653513,NA,0.0030692595166917497,0.00428268925732962,NA,NA,NA,2,2,2
ENSG00000161896.11,IP6K3,-2.9594234507968467,NA,0.0030821526427449062,0.01942767916625938,NA,NA,NA,2,2,2
ENSG00000163125.15,RPRD2,2.955513715744018,NA,0.0031214881758270118,0.005000687066407356,NA,NA,NA,1,1,1
ENSG00000073584.18,SMARCE1,-2.9523732662200928,NA,0.0031534148543409675,0.07577622069348684,NA,NA,NA,1,1,1
ENSG00000068615.17,REEP1,-2.9507083892822266,NA,0.0031704609195494548,0.006724724982717488,NA,NA,NA,1,1,1
ENSG00000250156.3,LINC02060,2.9450583457946773,NA,0.003228937668577146,0.010549987246485964,NA,NA,NA,1,1,1
ENSG00000120915.13,EPHX2,-2.943730602542601,NA,0.0032428213725736645,0.21526464088045263,NA,NA,NA,3,3,3
ENSG00000067191.15,CACNB1,2.9437162502438943,NA,0.0032429717457788843,0.041673800467500216,NA,NA,NA,2,2,2
ENSG00000167528.12,ZNF641,2.9401299144688484,NA,0.003280746587692187,0.020725547531343827,NA,NA,NA,2,2,2
ENSG00000054654.16,SYNE2,2.9364049434661865,NA,0.003320405657345024,0.0025288203742650133,NA,NA,NA,1,1,1
ENSG00000055208.18,TAB2,-2.9315831661224365,NA,0.003372390560035823,0.0018895237289043476,NA,NA,NA,1,1,1
ENSG00000158201.9,ABHD3,-2.9301493167877197,NA,0.003387991618841056,0.005734688327905926,NA,NA,NA,1,1,1
ENSG00000204439.3,C6orf47,2.9283540241850368,NA,0.003407618012749811,0.0005521895949772357,NA,NA,NA,2,2,2
ENSG00000068976.13,PYGM,-2.927621841430664,NA,0.003415652010825583,0.00017644891062879337,NA,NA,NA,1,1,1
ENSG00000266913.1,LINC01841,-2.92525863647461,NA,0.003441700458608702,4.658146606330768e-09,NA,NA,NA,1,1,1
ENSG00000204396.10,VWA7,-2.921802484673905,NA,0.0034801216046826257,1.84308577642117e-05,NA,NA,NA,2,2,2
ENSG00000124143.10,ARHGAP40,2.9208567142486572,NA,0.0034907032981210924,0.08300933295159346,NA,NA,NA,1,1,1
ENSG00000204252.13,HLA-DOA,-2.918125345125547,NA,0.0035214276426747686,0.045478063595877284,NA,NA,NA,2,2,2
ENSG00000112182.14,BACH2,2.910766124725342,NA,0.003605437813219297,0.002115432411285074,NA,NA,NA,1,1,1
ENSG00000136404.15,TM6SF1,2.8974844376188287,NA,0.0037616840054299472,0.010293441980005655,NA,NA,NA,2,2,2
ENSG00000143418.19,CERS2,-2.897204875946045,NA,0.0037650379212461477,0.003745029717183752,NA,NA,NA,1,2,2
ENSG00000196562.14,SULF2,2.893699884414673,NA,0.0038073187417484054,0.005677853643371759,NA,NA,NA,1,1,1
ENSG00000271889.1,RP11-493E12.1,2.89289927482605,NA,0.003817036850617861,0.08360685416973498,NA,NA,NA,1,1,1
ENSG00000251323.2,RP11-452H21.4,2.8921844959259033,NA,0.003825732151829643,0.07153674868103523,NA,NA,NA,1,1,1
ENSG00000204304.11,PBX2,2.8795230388641353,NA,0.00398277197024451,0.002237525682713792,NA,NA,NA,1,1,1
ENSG00000161847.13,RAVER1,2.878010159909733,NA,0.0040019225019843835,0.0011384646871882328,NA,NA,NA,2,2,2
ENSG00000169896.16,ITGAM,-2.8765242099761963,NA,0.004020813502072518,0.005575160618147297,NA,NA,NA,1,1,1
ENSG00000179240.9,RP11-111M22.2,2.874013347455717,NA,0.004052918344980152,0.002790868110236747,NA,NA,NA,2,2,2
ENSG00000197956.9,S100A6,-2.8703056835914715,NA,0.00410075154356044,0.018906868292536842,NA,NA,NA,2,2,2
ENSG00000143452.15,HORMAD1,-2.8656187057495117,NA,0.004161952018875184,0.16753445574230916,NA,NA,NA,1,1,1
ENSG00000141543.9,EIF4A3,2.864191910949928,NA,0.004180746323049715,0.005915709755907619,NA,NA,NA,2,2,2
ENSG00000179085.7,DPM3,2.8620431423187256,NA,0.004209196070220459,9.458001124910834e-05,NA,NA,NA,1,1,1
ENSG00000062485.18,CS,2.859037841900443,NA,0.00424928091036872,0.0007911730943592945,NA,NA,NA,2,2,2
ENSG00000179532.12,DNHD1,2.8418913740847427,NA,0.004484676900483704,0.002054878186400443,NA,NA,NA,2,2,2
ENSG00000265692.1,LINC01970,-2.8395144939422607,NA,0.0045182242471418785,3.189438488468748e-07,NA,NA,NA,1,1,1
ENSG00000188015.9,S100A3,-2.8384344646565207,NA,0.004533542795108878,0.003715277723183211,NA,NA,NA,2,2,2
ENSG00000141376.22,BCAS3,2.837701559066772,NA,0.004543964708841948,0.011812629649538994,NA,NA,NA,1,1,1
ENSG00000080007.7,DDX43,2.833899974822998,NA,0.0045983722657445235,0.039098513713933115,NA,NA,NA,1,1,1
ENSG00000079931.14,MOXD1,2.831906795501709,NA,0.004627133409676475,0.00010110538470944394,NA,NA,NA,1,1,1
ENSG00000164053.19,ATRIP,-2.8229744798760636,NA,0.004758035883145422,0.0027395222938512527,NA,NA,NA,2,2,2
ENSG00000171560.14,FGA,-2.8209033012390132,NA,0.004788863577553586,4.30878066838144e-05,NA,NA,NA,1,1,1
ENSG00000198171.12,DDRGK1,2.819308671148168,NA,0.004812721290707056,0.07481713562809253,NA,NA,NA,3,3,3
ENSG00000167088.10,SNRPD1,2.8148417472839347,NA,0.004880125894678912,0.002631349143872718,NA,NA,NA,1,1,1
ENSG00000169220.17,RGS14,2.8084466457366943,NA,0.004978113056038239,0.010073253472189065,NA,NA,NA,1,1,1
ENSG00000133739.15,LRRCC1,2.8029606905013935,NA,0.005063584064806227,0.0660861365172633,NA,NA,NA,2,2,2
ENSG00000137731.13,FXYD2,-2.802201875588822,NA,0.0050755102423590895,0.00563273714175449,NA,NA,NA,2,2,2
ENSG00000130540.13,SULT4A1,2.7962765693664546,NA,0.0051695141340764444,0.00318880357021946,NA,NA,NA,1,1,1
ENSG00000124508.16,BTN2A2,-2.795534134736853,NA,0.005181402975455556,0.00903000014742296,NA,NA,NA,2,2,2
ENSG00000126562.16,WNK4,2.78955078125,NA,0.005278121850184311,0.04765333124470664,NA,NA,NA,1,1,1
ENSG00000186652.9,PRG2,2.7888923382522415,NA,0.005288864354826567,0.028520802687473958,NA,NA,NA,2,2,2
ENSG00000213689.11,TREX1,2.7879507463256896,NA,0.005304260751974613,0.0612882411244845,NA,NA,NA,2,2,2
ENSG00000174945.13,AMZ1,-2.787156820297241,NA,0.0053172740410445925,0.011563279351275104,NA,NA,NA,1,1,1
ENSG00000198818.9,SFT2D1,2.7825674991308045,NA,0.0053930645709510654,0.03626031400878489,NA,NA,NA,2,2,2
ENSG00000104325.6,DECR1,-2.7797098159790035,NA,0.005440749305268836,0.0012981389516744653,NA,NA,NA,1,1,1
ENSG00000169439.11,SDC2,2.7782940330055093,NA,0.005464514482219071,0.007630633777163555,NA,NA,NA,2,2,2
ENSG00000261115.5,TMEM178B,-2.7755093574523926,NA,0.005511531327646773,0.0019869775242030577,NA,NA,NA,1,1,1
ENSG00000213079.9,SCAF8,-2.772629737854004,NA,0.005560534915337008,0.00014909141351775076,NA,NA,NA,1,1,1
ENSG00000186470.13,BTN3A2,-2.771288020522137,NA,0.005583501419141684,0.9694663673784413,NA,NA,NA,2,2,2
ENSG00000175643.8,RMI2,2.7677894035945556,NA,0.005643791205947639,0.5529013336850835,NA,NA,NA,4,4,4
ENSG00000179562.2,GCC1,2.7662715911865234,NA,0.005670129021798833,1.5025461355119072e-05,NA,NA,NA,1,1,1
ENSG00000228408.6,RP1-111D6.3,-2.7639920711517334,NA,0.005709892674770806,0.013250731387810643,NA,NA,NA,1,1,1
ENSG00000133104.12,SPG20,-2.7633004188537593,NA,0.005722007402324514,0.04646935810637937,NA,NA,NA,1,1,1
ENSG00000143457.10,GOLPH3L,2.762575149536133,NA,0.005734735847309708,0.011457296203636854,NA,NA,NA,1,1,1
ENSG00000197208.5,SLC22A4,-2.7615671157836914,NA,0.005752469203377909,2.2895009589458175e-05,NA,NA,NA,1,1,1
ENSG00000143409.15,MINDY1,-2.750133514404297,NA,0.005957098672683572,0.005096538884449626,NA,NA,NA,1,1,1
ENSG00000272459.1,RP11-1277A3.3,2.7482399940490723,NA,0.0059916134900116404,0.044758424547382776,NA,NA,NA,1,1,1
ENSG00000103490.13,PYCARD,-2.745175361633301,NA,0.0060478571085368985,0.001453728442839496,NA,NA,NA,1,1,1
ENSG00000278266.1,RP11-575F12.3,-2.7451434135437016,NA,0.006048445931920467,0.00017783045010370008,NA,NA,NA,1,1,1
ENSG00000104450.12,SPAG1,2.738917112350464,NA,0.006164191212773995,0.0009138734690171513,NA,NA,NA,1,1,1
ENSG00000169884.13,WNT10B,2.7386759458162393,NA,0.006168714292682474,0.06300276704913128,NA,NA,NA,2,2,2
ENSG00000169860.6,P2RY1,2.736802144461271,NA,0.006203959392755553,0.0004289229103717961,NA,NA,NA,2,2,2
ENSG00000138639.17,ARHGAP24,-2.7345635890960693,NA,0.006246302922883016,3.202537747763913e-05,NA,NA,NA,1,1,1
ENSG00000196693.14,ZNF33B,-2.7309882593157098,NA,0.006314472110178243,0.05410163345928062,NA,NA,NA,3,3,3
ENSG00000153250.19,RBMS1,-2.728943569176869,NA,0.006353757565649292,0.00012012018430656123,NA,NA,NA,2,2,2
ENSG00000164967.9,RPP25L,2.7257143348211894,NA,0.006416250292845946,0.022580517808326428,NA,NA,NA,2,2,2
ENSG00000186073.11,C15orf41,2.7243041992187496,NA,0.0064437125495307186,0.01928253441550656,NA,NA,NA,1,1,1
ENSG00000146904.8,EPHA1,2.7083193840427575,NA,0.006762490945073732,0.0010638606499649287,NA,NA,NA,2,2,2
ENSG00000134775.15,FHOD3,-2.706715307244842,NA,0.006795250278246922,0.007236819236137632,NA,NA,NA,2,2,2
ENSG00000141627.13,DYM,-2.7045619771170597,NA,0.006839450970770257,0.0060298373483953956,NA,NA,NA,2,2,2
ENSG00000161955.16,TNFSF13,2.704108238220215,NA,0.006848797606184032,0.00018474922669550875,NA,NA,NA,1,1,1
ENSG00000204427.11,ABHD16A,2.703414263492665,NA,0.006863115096191708,0.0036896863271521723,NA,NA,NA,2,2,2
ENSG00000109572.13,CLCN3,2.6998810628347565,NA,0.00693642687703078,2.7268683062208538e-05,NA,NA,NA,2,2,2
ENSG00000102886.14,GDPD3,-2.697699758030536,NA,0.0069820380890601216,0.07994694208595116,NA,NA,NA,2,2,2
ENSG00000111666.10,CHPT1,2.6933245771347054,NA,0.00707433621780175,0.9409088789990316,NA,NA,NA,2,2,2
ENSG00000100557.9,C14orf105,2.6926937103271484,NA,0.007087734873563833,6.65081155560489e-06,NA,NA,NA,1,1,1
ENSG00000124098.9,FAM210B,2.6924992066363105,NA,0.007091870430269585,0.14009004670258618,NA,NA,NA,2,2,2
ENSG00000119729.11,RHOQ,2.692371368408203,NA,0.007094589719094111,0.003742692432807401,NA,NA,NA,1,1,1
ENSG00000137513.9,NARS2,-2.6913721561431885,NA,0.0071158765656314455,0.008058281026268195,NA,NA,NA,1,1,1
ENSG00000113119.12,TMCO6,2.690091609954834,NA,0.00714324066783972,0.04182875510731398,NA,NA,NA,1,1,1
ENSG00000076706.16,MCAM,2.687351226806641,NA,0.007202117765949551,0.0001638058858399753,NA,NA,NA,1,1,1
ENSG00000143437.20,ARNT,-2.6808061599731445,NA,0.007344504579742052,3.547008241002038e-05,NA,NA,NA,1,1,1
ENSG00000257556.1,RP11-44N21.1,2.680220314533641,NA,0.007357371878693961,0.0026160757988489412,NA,NA,NA,2,2,2
ENSG00000221947.7,XKR9,-2.675046890962862,NA,0.007471879870744087,0.47941277080974276,NA,NA,NA,2,2,2
ENSG00000133226.16,SRRM1,-2.6700260639190674,NA,0.007584535928042355,0.0020074770670274467,NA,NA,NA,1,1,1
ENSG00000141002.19,TCF25,-2.662920236587524,NA,0.007746577423767259,3.535087947472834e-05,NA,NA,NA,1,1,1
ENSG00000172901.19,LVRN,2.6627199649810787,NA,0.007751189036781533,1.7887053319973073e-07,NA,NA,NA,1,1,1
ENSG00000176994.10,SMCR8,2.6574001312255855,NA,0.007874591789084666,2.222916679083975e-07,NA,NA,NA,1,1,1
ENSG00000271040.1,RP5-933K21.3,-2.6572775840759277,NA,0.007877455102812047,0.023653784112632054,NA,NA,NA,1,1,1
ENSG00000012963.14,UBR7,2.655677672735292,NA,0.007914922685326543,0.010849233618836364,NA,NA,NA,2,2,2
ENSG00000204531.17,POU5F1,-2.6554899215698247,NA,0.007919329990815877,0.00030575605144643437,NA,NA,NA,1,1,1
ENSG00000166912.16,MTMR10,2.6543042355161375,NA,0.007947213810672107,0.009769936628873589,NA,NA,NA,2,2,2
ENSG00000146278.10,PNRC1,-2.6531355381011963,NA,0.007974784120406015,0.004890092798700018,NA,NA,NA,1,1,1
ENSG00000146215.13,CRIP3,-2.6492204165931335,NA,0.008067769456884918,0.015368468498437596,NA,NA,NA,2,2,2
ENSG00000196923.13,PDLIM7,-2.6452176885450447,NA,0.008163837788075941,0.03877830568552568,NA,NA,NA,2,2,2
ENSG00000064999.13,ANKS1A,2.6347191333770756,NA,0.00842069295668359,5.641379564173625e-06,NA,NA,NA,1,1,1
ENSG00000229474.6,PATL2,-2.6287651506495124,NA,0.008569551977668894,0.005420366924641792,NA,NA,NA,2,2,2
ENSG00000090924.14,PLEKHG2,-2.6257598400115967,NA,0.008645579314766344,1.3237114827520006e-05,NA,NA,NA,1,1,1
ENSG00000133800.8,LYVE1,2.6239919662475586,NA,0.008690583500474153,2.6789726411010915e-06,NA,NA,NA,1,1,1
ENSG00000123505.15,AMD1,2.623543739318847,NA,0.008702027087241585,1.143879133497865e-05,NA,NA,NA,1,1,1
ENSG00000204463.12,BAG6,2.6191054967305565,NA,0.008816067838687509,0.015379784204201396,NA,NA,NA,2,2,2
ENSG00000189050.15,RNFT1,-2.618894249198822,NA,0.008821528986954886,0.07158205356928181,NA,NA,NA,2,2,2
ENSG00000196154.11,S100A4,-2.618105398166111,NA,0.008841949003719624,0.005252881358670322,NA,NA,NA,2,2,2
ENSG00000167207.11,NOD2,-2.6176300048828125,NA,0.008854275307249753,0.0012778356331570697,NA,NA,NA,1,1,1
ENSG00000090263.15,MRPS33,2.6175968719590443,NA,0.008855134971007901,0.05920417679372567,NA,NA,NA,2,2,2
